direction,time_window_end,time_window_start,tollgate_id,volume,minutes_since_0,minutes_diff_13,before_holiday,after_holiday,holiday_len,is_am,neigh_4hour_std_value,neigh_4hour_avg_value,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation
0,2016-10-10 16:40:00,2016-10-10 16:20:00,2,67.0,980,200,False,True,0,True,7.4569471371373295,69.16666666666667,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
1,2016-10-10 16:40:00,2016-10-10 16:20:00,1,69.0,980,200,False,True,0,True,13.2664991614216,93.0,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
0,2016-10-10 16:40:00,2016-10-10 16:20:00,1,45.0,980,200,False,True,0,True,8.163109924309708,42.5,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
1,2016-10-10 17:00:00,2016-10-10 16:40:00,3,92.0,1000,220,False,True,0,True,12.577035349470009,85.0,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
0,2016-10-10 17:00:00,2016-10-10 16:40:00,3,102.0,1000,220,False,True,0,True,11.927495609521369,102.58333333333333,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
0,2016-10-10 17:00:00,2016-10-10 16:40:00,2,81.0,1000,220,False,True,0,True,7.153617436251566,68.41666666666667,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
1,2016-10-10 17:00:00,2016-10-10 16:40:00,1,103.0,1000,220,False,True,0,True,14.808627706355999,91.75,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
0,2016-10-10 17:00:00,2016-10-10 16:40:00,1,28.0,1000,220,False,True,0,True,6.77506569352026,43.916666666666664,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
1,2016-10-10 17:20:00,2016-10-10 17:00:00,3,79.0,1020,240,False,True,0,True,12.620329919329656,86.0,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
0,2016-10-10 17:20:00,2016-10-10 17:00:00,3,110.0,1020,240,False,True,0,True,11.903653628066037,102.33333333333333,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
0,2016-10-10 17:20:00,2016-10-10 17:00:00,2,85.0,1020,240,False,True,0,True,7.958224257542215,69.66666666666667,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
1,2016-10-10 17:20:00,2016-10-10 17:00:00,1,109.0,1020,240,False,True,0,True,12.65509838569085,94.83333333333333,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
0,2016-10-10 17:20:00,2016-10-10 17:00:00,1,41.0,1020,240,False,True,0,True,7.92148975887743,43.25,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
1,2016-10-10 17:40:00,2016-10-10 17:20:00,3,94.0,1040,260,False,True,0,True,11.228683508467647,87.08333333333333,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
0,2016-10-10 17:40:00,2016-10-10 17:20:00,3,121.0,1040,260,False,True,0,True,12.00378728114211,102.5,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
0,2016-10-10 17:40:00,2016-10-10 17:20:00,2,65.0,1040,260,False,True,0,True,9.095453409658736,71.0,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
1,2016-10-10 17:40:00,2016-10-10 17:20:00,1,124.0,1040,260,False,True,0,True,13.173377652974152,96.41666666666667,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
0,2016-10-10 17:40:00,2016-10-10 17:20:00,1,22.0,1040,260,False,True,0,True,7.549332701797176,42.416666666666664,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
1,2016-10-10 18:00:00,2016-10-10 17:40:00,3,117.0,1060,280,False,True,0,True,9.83923808333786,86.08333333333333,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
0,2016-10-10 18:00:00,2016-10-10 17:40:00,3,88.0,1060,280,False,True,0,True,13.087988941982436,104.25,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
0,2016-10-10 18:00:00,2016-10-10 17:40:00,2,55.0,1060,280,False,True,0,True,8.227816824466238,71.66666666666667,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
1,2016-10-10 18:00:00,2016-10-10 17:40:00,1,110.0,1060,280,False,True,0,True,14.809906594348707,99.66666666666667,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
0,2016-10-10 18:00:00,2016-10-10 17:40:00,1,16.0,1060,280,False,True,0,True,9.583366271353146,40.75,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
1,2016-10-10 18:20:00,2016-10-10 18:00:00,3,63.0,1080,300,False,True,0,True,11.977251164375968,90.0,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
0,2016-10-10 18:20:00,2016-10-10 18:00:00,3,71.0,1080,300,False,True,0,True,13.73421959482183,103.58333333333333,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
0,2016-10-10 18:20:00,2016-10-10 18:00:00,2,59.0,1080,300,False,True,0,True,8.364789116869412,69.16666666666667,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
1,2016-10-10 18:20:00,2016-10-10 18:00:00,1,53.0,1080,300,False,True,0,True,14.969413259487938,99.91666666666667,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
0,2016-10-10 18:20:00,2016-10-10 18:00:00,1,20.0,1080,300,False,True,0,True,11.85870093554888,38.416666666666664,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
1,2016-10-10 18:40:00,2016-10-10 18:20:00,3,64.0,1100,320,False,True,0,True,13.38559832148875,86.58333333333333,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
0,2016-10-10 18:40:00,2016-10-10 18:20:00,3,79.0,1100,320,False,True,0,True,16.61575557515617,101.41666666666667,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
0,2016-10-10 18:40:00,2016-10-10 18:20:00,2,53.0,1100,320,False,True,0,True,8.804268937007292,68.66666666666667,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
1,2016-10-10 18:40:00,2016-10-10 18:20:00,1,81.0,1100,320,False,True,0,True,19.958289839896935,97.16666666666667,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
0,2016-10-10 18:40:00,2016-10-10 18:20:00,1,28.0,1100,320,False,True,0,True,12.942764446406013,37.333333333333336,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
1,2016-10-10 19:00:00,2016-10-10 18:40:00,3,72.0,1120,340,False,True,0,True,14.887456587220116,85.0,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
0,2016-10-10 19:00:00,2016-10-10 18:40:00,3,64.0,1120,340,False,True,0,True,17.801940650083377,100.0,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
0,2016-10-10 19:00:00,2016-10-10 18:40:00,2,41.0,1120,340,False,True,0,True,9.695359714832659,68.0,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
1,2016-10-10 19:00:00,2016-10-10 18:40:00,1,71.0,1120,340,False,True,0,True,20.463381929681123,96.25,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
0,2016-10-10 19:00:00,2016-10-10 18:40:00,1,23.0,1120,340,False,True,0,True,12.957681704360358,35.916666666666664,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
1,2016-10-10 19:20:00,2016-10-10 19:00:00,3,50.0,1140,360,False,True,0,True,15.353165698633523,84.08333333333333,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
0,2016-10-10 19:20:00,2016-10-10 19:00:00,3,32.0,1140,360,False,True,0,True,19.300651582657814,99.16666666666667,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
0,2016-10-10 19:20:00,2016-10-10 19:00:00,2,30.0,1140,360,False,True,0,True,12.41943735611337,65.66666666666667,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
1,2016-10-10 19:20:00,2016-10-10 19:00:00,1,54.0,1140,360,False,True,0,True,21.730267956344797,94.25,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
0,2016-10-10 19:20:00,2016-10-10 19:00:00,1,14.0,1140,360,False,True,0,True,12.507876306430669,33.583333333333336,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
1,2016-10-10 19:40:00,2016-10-10 19:20:00,3,54.0,1160,380,False,True,0,True,17.40428369422571,80.0,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
0,2016-10-10 19:40:00,2016-10-10 19:20:00,3,69.0,1160,380,False,True,0,True,26.522146263533095,92.16666666666667,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
0,2016-10-10 19:40:00,2016-10-10 19:20:00,2,31.0,1160,380,False,True,0,True,16.12639470125316,62.666666666666664,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
1,2016-10-10 19:40:00,2016-10-10 19:20:00,1,60.0,1160,380,False,True,0,True,24.658116863879272,91.25,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
0,2016-10-10 19:40:00,2016-10-10 19:20:00,1,21.0,1160,380,False,True,0,True,13.020671211111921,30.916666666666668,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
1,2016-10-10 20:00:00,2016-10-10 19:40:00,3,55.0,1180,400,False,True,0,True,18.870371196426134,77.5,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
0,2016-10-10 20:00:00,2016-10-10 19:40:00,3,58.0,1180,400,False,True,0,True,27.22409805946774,89.66666666666667,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
0,2016-10-10 20:00:00,2016-10-10 19:40:00,2,31.0,1180,400,False,True,0,True,18.34765281000171,59.5,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
1,2016-10-10 20:00:00,2016-10-10 19:40:00,1,44.0,1180,400,False,True,0,True,25.49450326971869,87.16666666666667,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
0,2016-10-10 20:00:00,2016-10-10 19:40:00,1,19.0,1180,400,False,True,0,True,13.206977035803556,29.666666666666668,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
1,2016-10-10 20:20:00,2016-10-10 20:00:00,3,44.0,1200,420,False,True,0,True,19.95658165907056,75.91666666666667,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
0,2016-10-10 20:20:00,2016-10-10 20:00:00,3,53.0,1200,420,False,True,0,True,26.942559550857734,84.58333333333333,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
0,2016-10-10 20:20:00,2016-10-10 20:00:00,2,32.0,1200,420,False,True,0,True,19.72135436986563,56.25,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
1,2016-10-10 20:20:00,2016-10-10 20:00:00,1,40.0,1200,420,False,True,0,True,28.13872560703272,82.83333333333333,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
0,2016-10-10 20:20:00,2016-10-10 20:00:00,1,15.0,1200,420,False,True,0,True,10.552538112040184,26.583333333333332,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
1,2016-10-10 20:40:00,2016-10-10 20:20:00,3,42.0,1220,440,False,True,0,True,21.694155056981675,72.5,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
0,2016-10-10 20:40:00,2016-10-10 20:20:00,3,59.0,1220,440,False,True,0,True,27.078449443098183,79.83333333333333,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
0,2016-10-10 20:40:00,2016-10-10 20:20:00,2,41.0,1220,440,False,True,0,True,19.69540786348663,52.5,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
1,2016-10-10 20:40:00,2016-10-10 20:20:00,1,33.0,1220,440,False,True,0,True,28.545020263054322,76.5,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
0,2016-10-10 20:40:00,2016-10-10 20:20:00,1,20.0,1220,440,False,True,0,True,9.819584636034378,24.333333333333332,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
1,2016-10-10 21:00:00,2016-10-10 20:40:00,3,44.0,1240,460,False,True,0,True,22.890384377936886,68.83333333333333,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
0,2016-10-10 21:00:00,2016-10-10 20:40:00,3,40.0,1240,460,False,True,0,True,25.766433414601465,75.5,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
0,2016-10-10 21:00:00,2016-10-10 20:40:00,2,26.0,1240,460,False,True,0,True,19.38290405736379,50.333333333333336,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
1,2016-10-10 21:00:00,2016-10-10 20:40:00,1,39.0,1240,460,False,True,0,True,31.175456546923108,73.5,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
0,2016-10-10 21:00:00,2016-10-10 20:40:00,1,17.0,1240,460,False,True,0,True,7.387027942155209,22.25,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
1,2016-10-10 21:20:00,2016-10-10 21:00:00,3,33.0,1260,480,False,True,0,True,22.666889481970806,64.83333333333333,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
0,2016-10-10 21:20:00,2016-10-10 21:00:00,3,36.0,1260,480,False,True,0,True,26.18234427080875,70.33333333333333,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
0,2016-10-10 21:20:00,2016-10-10 21:00:00,2,25.0,1260,480,False,True,0,True,17.919643868214468,45.75,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
1,2016-10-10 21:20:00,2016-10-10 21:00:00,1,30.0,1260,480,False,True,0,True,31.144336515162706,68.16666666666667,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
0,2016-10-10 21:20:00,2016-10-10 21:00:00,1,22.0,1260,480,False,True,0,True,7.2905085660408595,21.333333333333332,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
1,2016-10-10 21:40:00,2016-10-10 21:20:00,3,40.0,1280,500,False,True,0,True,23.908918077494924,61.0,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
0,2016-10-10 21:40:00,2016-10-10 21:20:00,3,16.0,1280,500,False,True,0,True,24.660728195889007,64.16666666666667,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
0,2016-10-10 21:40:00,2016-10-10 21:20:00,2,32.0,1280,500,False,True,0,True,13.889989855353322,40.75,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
1,2016-10-10 21:40:00,2016-10-10 21:20:00,1,34.0,1280,500,False,True,0,True,30.058906812921176,61.583333333333336,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
0,2016-10-10 21:40:00,2016-10-10 21:20:00,1,8.0,1280,500,False,True,0,True,3.910940365878077,19.75,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
1,2016-10-10 22:00:00,2016-10-10 21:40:00,3,18.0,1300,520,False,True,0,True,22.150312946691376,56.5,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
0,2016-10-10 22:00:00,2016-10-10 21:40:00,3,32.0,1300,520,False,True,0,True,21.02145368787599,55.416666666666664,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
0,2016-10-10 22:00:00,2016-10-10 21:40:00,2,16.0,1300,520,False,True,0,True,11.755076272905173,38.0,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
1,2016-10-10 22:00:00,2016-10-10 21:40:00,1,34.0,1300,520,False,True,0,True,23.60453859799514,54.083333333333336,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
0,2016-10-10 22:00:00,2016-10-10 21:40:00,1,16.0,1300,520,False,True,0,True,5.0893531171962465,18.583333333333332,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
1,2016-10-10 22:20:00,2016-10-10 22:00:00,3,24.0,1320,540,False,True,0,True,14.77790119185954,48.25,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
0,2016-10-10 22:20:00,2016-10-10 22:00:00,3,19.0,1320,540,False,True,0,True,19.273745684927793,50.75,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
0,2016-10-10 22:20:00,2016-10-10 22:00:00,2,24.0,1320,540,False,True,0,True,12.016087700926771,34.75,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
1,2016-10-10 22:20:00,2016-10-10 22:00:00,1,25.0,1320,540,False,True,0,True,16.304628456082924,47.75,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
0,2016-10-10 22:20:00,2016-10-10 22:00:00,1,5.0,1320,540,False,True,0,True,5.0893531171962465,18.583333333333332,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
1,2016-10-10 22:40:00,2016-10-10 22:20:00,3,22.0,1340,560,False,True,0,True,15.509527863395924,45.0,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
0,2016-10-10 22:40:00,2016-10-10 22:20:00,3,19.0,1340,560,False,True,0,True,20.13345625087905,46.416666666666664,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
0,2016-10-10 22:40:00,2016-10-10 22:20:00,2,17.0,1340,560,False,True,0,True,9.599558070636125,31.833333333333332,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
1,2016-10-10 22:40:00,2016-10-10 22:20:00,1,26.0,1340,560,False,True,0,True,17.448408801291016,45.416666666666664,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
0,2016-10-10 22:40:00,2016-10-10 22:20:00,1,11.0,1340,560,False,True,0,True,6.386538873903359,17.333333333333332,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
1,2016-10-10 23:00:00,2016-10-10 22:40:00,3,23.0,1360,580,False,True,0,True,15.570951976502448,41.5,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
0,2016-10-10 23:00:00,2016-10-10 22:40:00,3,24.0,1360,580,False,True,0,True,18.705654630392253,41.416666666666664,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
0,2016-10-10 23:00:00,2016-10-10 22:40:00,2,10.0,1360,580,False,True,0,True,7.848952835000387,28.833333333333332,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
1,2016-10-10 23:00:00,2016-10-10 22:40:00,1,13.0,1360,580,False,True,0,True,14.166755792946024,40.833333333333336,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
0,2016-10-10 23:00:00,2016-10-10 22:40:00,1,5.0,1360,580,False,True,0,True,5.6481426284678,15.916666666666666,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
1,2016-10-10 23:20:00,2016-10-10 23:00:00,3,10.0,1380,600,False,True,0,True,13.069453166089469,37.416666666666664,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
0,2016-10-10 23:20:00,2016-10-10 23:00:00,3,22.0,1380,600,False,True,0,True,17.860359017736016,38.083333333333336,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
1,2016-10-10 23:20:00,2016-10-10 23:00:00,1,11.0,1380,600,False,True,0,True,12.76358456347945,36.0,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
0,2016-10-10 23:20:00,2016-10-10 23:00:00,1,9.0,1380,600,False,True,0,True,5.976595767633693,14.416666666666666,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
1,2016-10-10 23:40:00,2016-10-10 23:20:00,3,21.0,1400,620,False,True,0,True,14.581796455813937,34.083333333333336,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
0,2016-10-10 23:40:00,2016-10-10 23:20:00,3,24.0,1400,620,False,True,0,True,18.395281015422505,37.25,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
0,2016-10-10 23:40:00,2016-10-10 23:20:00,2,9.0,1400,620,False,True,0,True,8.882055454167638,25.90909090909091,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
1,2016-10-10 23:40:00,2016-10-10 23:20:00,1,15.0,1400,620,False,True,0,True,13.276488674161987,32.416666666666664,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
0,2016-10-10 23:40:00,2016-10-10 23:20:00,1,5.0,1400,620,False,True,0,True,6.179143806533246,14.0,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
1,2016-10-11 00:00:00,2016-10-10 23:40:00,3,28.0,1420,640,False,True,0,True,13.560191292116341,31.333333333333332,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
0,2016-10-11 00:00:00,2016-10-10 23:40:00,3,9.0,1420,640,False,True,0,True,15.727798204568762,33.5,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
0,2016-10-11 00:00:00,2016-10-10 23:40:00,2,12.0,1420,640,False,True,0,True,10.024515404293071,23.90909090909091,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
1,2016-10-11 00:00:00,2016-10-10 23:40:00,1,8.0,1420,640,False,True,0,True,10.923979738782627,28.666666666666668,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
0,2016-10-11 00:00:00,2016-10-10 23:40:00,1,4.0,1420,640,False,True,0,True,6.257117159804118,12.666666666666666,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0
1,2016-10-11 00:20:00,2016-10-11 00:00:00,3,110.0,0,780,False,False,0,False,11.333444740985405,29.083333333333332,1015.5,1020.6,351.0,2.2,18.7,74.0,0.0
0,2016-10-11 00:20:00,2016-10-11 00:00:00,3,18.0,0,780,False,False,0,False,15.138501987457097,29.416666666666668,1015.5,1020.6,351.0,2.2,18.7,74.0,0.0
0,2016-10-11 00:20:00,2016-10-11 00:00:00,2,4.0,0,780,False,False,0,False,10.31327476428493,22.181818181818183,1015.5,1020.6,351.0,2.2,18.7,74.0,0.0
1,2016-10-11 00:20:00,2016-10-11 00:00:00,1,98.0,0,780,False,False,0,False,11.26808310981495,25.666666666666668,1015.5,1020.6,351.0,2.2,18.7,74.0,0.0
0,2016-10-11 00:20:00,2016-10-11 00:00:00,1,12.0,0,780,False,False,0,False,6.374071530724132,11.416666666666666,1015.5,1020.6,351.0,2.2,18.7,74.0,0.0
1,2016-10-11 00:40:00,2016-10-11 00:20:00,3,83.0,20,800,False,False,0,False,25.89299074454262,34.583333333333336,1015.5,1020.6,351.0,2.2,18.7,74.0,0.0
0,2016-10-11 00:40:00,2016-10-11 00:20:00,3,19.0,20,800,False,False,0,False,13.460379570495707,26.5,1015.5,1020.6,351.0,2.2,18.7,74.0,0.0
0,2016-10-11 00:40:00,2016-10-11 00:20:00,2,2.0,20,800,False,False,0,False,11.074951261948987,19.636363636363637,1015.5,1020.6,351.0,2.2,18.7,74.0,0.0
1,2016-10-11 00:40:00,2016-10-11 00:20:00,1,44.0,20,800,False,False,0,False,23.631642885219502,30.5,1015.5,1020.6,351.0,2.2,18.7,74.0,0.0
0,2016-10-11 00:40:00,2016-10-11 00:20:00,1,14.0,20,800,False,False,0,False,6.278872703299728,11.166666666666666,1015.5,1020.6,351.0,2.2,18.7,74.0,0.0
1,2016-10-11 01:00:00,2016-10-11 00:40:00,3,65.0,40,820,False,False,0,False,29.424788560296943,38.0,1015.5,1020.6,351.0,2.2,18.7,74.0,0.0
0,2016-10-11 01:00:00,2016-10-11 00:40:00,3,16.0,40,820,False,False,0,False,8.840334561062445,23.166666666666668,1015.5,1020.6,351.0,2.2,18.7,74.0,0.0
0,2016-10-11 01:00:00,2016-10-11 00:40:00,2,2.0,40,820,False,False,0,False,9.710350616270716,16.09090909090909,1015.5,1020.6,351.0,2.2,18.7,74.0,0.0
1,2016-10-11 01:00:00,2016-10-11 00:40:00,1,34.0,40,820,False,False,0,False,23.948650876153312,31.416666666666668,1015.5,1020.6,351.0,2.2,18.7,74.0,0.0
0,2016-10-11 01:00:00,2016-10-11 00:40:00,1,10.0,40,820,False,False,0,False,5.726070099804821,10.666666666666666,1015.5,1020.6,351.0,2.2,18.7,74.0,0.0
1,2016-10-11 01:20:00,2016-10-11 01:00:00,3,6.0,60,720,False,False,0,False,30.421657954938496,39.75,1014.7,1019.7,45.0,3.5,21.2,66.0,0.0
0,2016-10-11 01:20:00,2016-10-11 01:00:00,3,23.0,60,720,False,False,0,False,7.259267848548482,21.166666666666668,1014.7,1019.7,45.0,3.5,21.2,66.0,0.0
1,2016-10-11 01:20:00,2016-10-11 01:00:00,1,10.0,60,720,False,False,0,False,23.848003537555776,31.0,1014.7,1019.7,45.0,3.5,21.2,66.0,0.0
0,2016-10-11 01:20:00,2016-10-11 01:00:00,1,6.0,60,720,False,False,0,False,5.36755121639338,10.083333333333334,1014.7,1019.7,45.0,3.5,21.2,66.0,0.0
1,2016-10-11 01:40:00,2016-10-11 01:20:00,3,8.0,80,740,False,False,0,False,31.927474631790663,37.5,1014.7,1019.7,45.0,3.5,21.2,66.0,0.0
0,2016-10-11 01:40:00,2016-10-11 01:20:00,3,18.0,80,740,False,False,0,False,5.63202423376329,20.083333333333332,1014.7,1019.7,45.0,3.5,21.2,66.0,0.0
1,2016-10-11 01:40:00,2016-10-11 01:20:00,1,8.0,80,740,False,False,0,False,24.610911598251896,29.333333333333332,1014.7,1019.7,45.0,3.5,21.2,66.0,0.0
0,2016-10-11 01:40:00,2016-10-11 01:20:00,1,11.0,80,740,False,False,0,False,3.9341165116545196,8.75,1014.7,1019.7,45.0,3.5,21.2,66.0,0.0
1,2016-10-11 02:00:00,2016-10-11 01:40:00,3,8.0,100,760,False,False,0,False,33.01744258950888,34.833333333333336,1014.7,1019.7,45.0,3.5,21.2,66.0,0.0
0,2016-10-11 02:00:00,2016-10-11 01:40:00,3,10.0,100,760,False,False,0,False,5.528849954392126,20.25,1014.7,1019.7,45.0,3.5,21.2,66.0,0.0
1,2016-10-11 02:00:00,2016-10-11 01:40:00,1,8.0,100,760,False,False,0,False,25.297622358033905,27.166666666666668,1014.7,1019.7,45.0,3.5,21.2,66.0,0.0
0,2016-10-11 02:00:00,2016-10-11 01:40:00,1,4.0,100,760,False,False,0,False,3.9772077916777016,9.0,1014.7,1019.7,45.0,3.5,21.2,66.0,0.0
1,2016-10-11 02:20:00,2016-10-11 02:00:00,3,8.0,120,660,False,False,0,False,33.601947995479506,34.0,1014.7,1019.7,45.0,3.5,21.2,66.0,0.0
0,2016-10-11 02:20:00,2016-10-11 02:00:00,3,15.0,120,660,False,False,0,False,4.888917584856094,18.416666666666668,1014.7,1019.7,45.0,3.5,21.2,66.0,0.0
1,2016-10-11 02:20:00,2016-10-11 02:00:00,1,6.0,120,660,False,False,0,False,25.768197453450252,25.0,1014.7,1019.7,45.0,3.5,21.2,66.0,0.0
0,2016-10-11 02:20:00,2016-10-11 02:00:00,1,3.0,120,660,False,False,0,False,3.541956316141483,8.0,1014.7,1019.7,45.0,3.5,21.2,66.0,0.0
1,2016-10-11 02:40:00,2016-10-11 02:20:00,3,5.0,140,680,False,False,0,False,34.34407010700904,32.666666666666664,1014.7,1019.7,45.0,3.5,21.2,66.0,0.0
0,2016-10-11 02:40:00,2016-10-11 02:20:00,3,15.0,140,680,False,False,0,False,4.9810245994781095,18.083333333333332,1014.7,1019.7,45.0,3.5,21.2,66.0,0.0
1,2016-10-11 02:40:00,2016-10-11 02:20:00,1,9.0,140,680,False,False,0,False,26.345461342199595,23.416666666666668,1014.7,1019.7,45.0,3.5,21.2,66.0,0.0
0,2016-10-11 02:40:00,2016-10-11 02:20:00,1,12.0,140,680,False,False,0,False,3.7376057804023377,7.833333333333333,1014.7,1019.7,45.0,3.5,21.2,66.0,0.0
1,2016-10-11 03:00:00,2016-10-11 02:40:00,3,5.0,160,700,False,False,0,False,35.164871417626166,31.25,1014.7,1019.7,45.0,3.5,21.2,66.0,0.0
0,2016-10-11 03:00:00,2016-10-11 02:40:00,3,13.0,160,700,False,False,0,False,5.047501632220907,17.75,1014.7,1019.7,45.0,3.5,21.2,66.0,0.0
1,2016-10-11 03:00:00,2016-10-11 02:40:00,1,7.0,160,700,False,False,0,False,26.649236727940597,22.0,1014.7,1019.7,45.0,3.5,21.2,66.0,0.0
0,2016-10-11 03:00:00,2016-10-11 02:40:00,1,6.0,160,700,False,False,0,False,3.82475984589724,7.916666666666667,1014.7,1019.7,45.0,3.5,21.2,66.0,0.0
1,2016-10-11 03:20:00,2016-10-11 03:00:00,3,2.0,180,600,False,False,0,False,35.92447886634101,29.75,1014.7,1019.7,45.0,3.5,21.2,66.0,0.0
