intersection_id,tollgate_id,time_window_start,time_window_end,avg_travel_time
C,1.0,2016-09-25 15:40:00,2016-09-25 16:00:00,224.0
C,1.0,2016-09-26 15:40:00,2016-09-26 16:00:00,164.83
C,1.0,2016-09-27 15:40:00,2016-09-27 16:00:00,174.03
C,1.0,2016-09-28 15:40:00,2016-09-28 16:00:00,175.07
C,1.0,2016-09-29 15:40:00,2016-09-29 16:00:00,183.92
C,1.0,2016-09-30 15:40:00,2016-09-30 16:00:00,222.46
C,1.0,2016-10-01 15:40:00,2016-10-01 16:00:00,151.07
C,1.0,2016-10-02 15:40:00,2016-10-02 16:00:00,205.37
C,1.0,2016-10-03 15:40:00,2016-10-03 16:00:00,178.57
C,1.0,2016-10-04 15:40:00,2016-10-04 16:00:00,158.25
C,1.0,2016-10-05 15:40:00,2016-10-05 16:00:00,146.94
C,1.0,2016-10-06 15:40:00,2016-10-06 16:00:00,208.92
C,1.0,2016-10-07 15:40:00,2016-10-07 16:00:00,268.78
C,1.0,2016-10-08 15:40:00,2016-10-08 16:00:00,129.12
C,1.0,2016-10-09 15:40:00,2016-10-09 16:00:00,158.3
C,1.0,2016-10-10 15:40:00,2016-10-10 16:00:00,202.4
C,1.0,2016-10-11 15:40:00,2016-10-11 16:00:00,186.99
C,1.0,2016-10-12 15:40:00,2016-10-12 16:00:00,151.01
C,1.0,2016-10-13 15:40:00,2016-10-13 16:00:00,162.37
C,1.0,2016-10-14 15:40:00,2016-10-14 16:00:00,189.8
C,1.0,2016-10-15 15:40:00,2016-10-15 16:00:00,220.01
C,1.0,2016-10-16 15:40:00,2016-10-16 16:00:00,210.66
C,1.0,2016-10-17 15:40:00,2016-10-17 16:00:00,483.07
C,1.0,2016-07-19 16:00:00,2016-07-19 16:20:00,144.7
C,1.0,2016-07-20 16:00:00,2016-07-20 16:20:00,105.2
C,1.0,2016-07-21 16:00:00,2016-07-21 16:20:00,196.83
C,1.0,2016-07-22 16:00:00,2016-07-22 16:20:00,206.46
C,1.0,2016-07-23 16:00:00,2016-07-23 16:20:00,112.32
C,1.0,2016-07-24 16:00:00,2016-07-24 16:20:00,
C,1.0,2016-07-25 16:00:00,2016-07-25 16:20:00,164.02
C,1.0,2016-07-26 16:00:00,2016-07-26 16:20:00,
C,1.0,2016-07-27 16:00:00,2016-07-27 16:20:00,179.71
C,1.0,2016-07-28 16:00:00,2016-07-28 16:20:00,221.43
C,1.0,2016-07-29 16:00:00,2016-07-29 16:20:00,222.91
C,1.0,2016-07-30 16:00:00,2016-07-30 16:20:00,
C,1.0,2016-07-31 16:00:00,2016-07-31 16:20:00,234.17
C,1.0,2016-08-01 16:00:00,2016-08-01 16:20:00,165.78
C,1.0,2016-08-02 16:00:00,2016-08-02 16:20:00,179.63
C,1.0,2016-08-03 16:00:00,2016-08-03 16:20:00,177.1
C,1.0,2016-08-04 16:00:00,2016-08-04 16:20:00,147.22
C,1.0,2016-08-05 16:00:00,2016-08-05 16:20:00,213.27
C,1.0,2016-08-06 16:00:00,2016-08-06 16:20:00,214.18
C,1.0,2016-08-07 16:00:00,2016-08-07 16:20:00,
C,1.0,2016-08-08 16:00:00,2016-08-08 16:20:00,
C,1.0,2016-08-09 16:00:00,2016-08-09 16:20:00,
C,1.0,2016-08-10 16:00:00,2016-08-10 16:20:00,158.01
C,1.0,2016-08-11 16:00:00,2016-08-11 16:20:00,
C,1.0,2016-08-12 16:00:00,2016-08-12 16:20:00,
C,1.0,2016-08-13 16:00:00,2016-08-13 16:20:00,156.28
C,1.0,2016-08-14 16:00:00,2016-08-14 16:20:00,
C,1.0,2016-08-15 16:00:00,2016-08-15 16:20:00,154.5
C,1.0,2016-08-16 16:00:00,2016-08-16 16:20:00,246.67
C,1.0,2016-08-17 16:00:00,2016-08-17 16:20:00,106.77
C,1.0,2016-08-18 16:00:00,2016-08-18 16:20:00,158.12
C,1.0,2016-08-19 16:00:00,2016-08-19 16:20:00,
C,1.0,2016-08-20 16:00:00,2016-08-20 16:20:00,
C,1.0,2016-08-21 16:00:00,2016-08-21 16:20:00,
C,1.0,2016-08-22 16:00:00,2016-08-22 16:20:00,
C,1.0,2016-08-23 16:00:00,2016-08-23 16:20:00,
C,1.0,2016-08-24 16:00:00,2016-08-24 16:20:00,
C,1.0,2016-08-25 16:00:00,2016-08-25 16:20:00,
C,1.0,2016-08-26 16:00:00,2016-08-26 16:20:00,125.22
C,1.0,2016-08-27 16:00:00,2016-08-27 16:20:00,
C,1.0,2016-08-28 16:00:00,2016-08-28 16:20:00,
C,1.0,2016-08-29 16:00:00,2016-08-29 16:20:00,
C,1.0,2016-08-30 16:00:00,2016-08-30 16:20:00,
C,1.0,2016-08-31 16:00:00,2016-08-31 16:20:00,
C,1.0,2016-09-01 16:00:00,2016-09-01 16:20:00,232.92
C,1.0,2016-09-02 16:00:00,2016-09-02 16:20:00,152.1
C,1.0,2016-09-03 16:00:00,2016-09-03 16:20:00,
C,1.0,2016-09-04 16:00:00,2016-09-04 16:20:00,
C,1.0,2016-09-05 16:00:00,2016-09-05 16:20:00,177.73
C,1.0,2016-09-06 16:00:00,2016-09-06 16:20:00,
C,1.0,2016-09-07 16:00:00,2016-09-07 16:20:00,179.87
C,1.0,2016-09-08 16:00:00,2016-09-08 16:20:00,170.7
C,1.0,2016-09-09 16:00:00,2016-09-09 16:20:00,155.47
C,1.0,2016-09-10 16:00:00,2016-09-10 16:20:00,244.07
C,1.0,2016-09-11 16:00:00,2016-09-11 16:20:00,238.14
C,1.0,2016-09-12 16:00:00,2016-09-12 16:20:00,140.81
C,1.0,2016-09-13 16:00:00,2016-09-13 16:20:00,144.07
C,1.0,2016-09-14 16:00:00,2016-09-14 16:20:00,157.92
C,1.0,2016-09-15 16:00:00,2016-09-15 16:20:00,366.15
C,1.0,2016-09-16 16:00:00,2016-09-16 16:20:00,143.5
C,1.0,2016-09-17 16:00:00,2016-09-17 16:20:00,217.81
C,1.0,2016-09-18 16:00:00,2016-09-18 16:20:00,195.56
C,1.0,2016-09-19 16:00:00,2016-09-19 16:20:00,122.58
C,1.0,2016-09-20 16:00:00,2016-09-20 16:20:00,
C,1.0,2016-09-21 16:00:00,2016-09-21 16:20:00,141.8
C,1.0,2016-09-22 16:00:00,2016-09-22 16:20:00,
C,1.0,2016-09-23 16:00:00,2016-09-23 16:20:00,149.8
C,1.0,2016-09-24 16:00:00,2016-09-24 16:20:00,262.26
C,1.0,2016-09-25 16:00:00,2016-09-25 16:20:00,264.75
C,1.0,2016-09-26 16:00:00,2016-09-26 16:20:00,201.97
C,1.0,2016-09-27 16:00:00,2016-09-27 16:20:00,177.08
C,1.0,2016-09-28 16:00:00,2016-09-28 16:20:00,
C,1.0,2016-09-29 16:00:00,2016-09-29 16:20:00,176.72
C,1.0,2016-09-30 16:00:00,2016-09-30 16:20:00,236.44
C,1.0,2016-10-01 16:00:00,2016-10-01 16:20:00,138.94
C,1.0,2016-10-02 16:00:00,2016-10-02 16:20:00,190.71
C,1.0,2016-10-03 16:00:00,2016-10-03 16:20:00,200.07
C,1.0,2016-10-04 16:00:00,2016-10-04 16:20:00,171.27
C,1.0,2016-10-05 16:00:00,2016-10-05 16:20:00,231.79
C,1.0,2016-10-06 16:00:00,2016-10-06 16:20:00,109.7
C,1.0,2016-10-07 16:00:00,2016-10-07 16:20:00,260.62
C,1.0,2016-10-08 16:00:00,2016-10-08 16:20:00,165.5
C,1.0,2016-10-09 16:00:00,2016-10-09 16:20:00,193.4
C,1.0,2016-10-10 16:00:00,2016-10-10 16:20:00,208.36
C,1.0,2016-10-11 16:00:00,2016-10-11 16:20:00,151.63
C,1.0,2016-10-12 16:00:00,2016-10-12 16:20:00,153.51
C,1.0,2016-10-13 16:00:00,2016-10-13 16:20:00,158.93
C,1.0,2016-10-14 16:00:00,2016-10-14 16:20:00,157.79
C,1.0,2016-10-15 16:00:00,2016-10-15 16:20:00,183.74
C,1.0,2016-10-16 16:00:00,2016-10-16 16:20:00,264.98
C,1.0,2016-10-17 16:00:00,2016-10-17 16:20:00,180.28
C,1.0,2016-07-19 16:20:00,2016-07-19 16:40:00,176.54
C,1.0,2016-07-20 16:20:00,2016-07-20 16:40:00,215.61
C,1.0,2016-07-21 16:20:00,2016-07-21 16:40:00,239.19
C,1.0,2016-07-22 16:20:00,2016-07-22 16:40:00,171.72
C,1.0,2016-07-23 16:20:00,2016-07-23 16:40:00,176.4
C,1.0,2016-07-24 16:20:00,2016-07-24 16:40:00,258.91
C,1.0,2016-07-25 16:20:00,2016-07-25 16:40:00,266.91
C,1.0,2016-07-26 16:20:00,2016-07-26 16:40:00,135.05
C,1.0,2016-07-27 16:20:00,2016-07-27 16:40:00,195.47
C,1.0,2016-07-28 16:20:00,2016-07-28 16:40:00,148.52
C,1.0,2016-07-29 16:20:00,2016-07-29 16:40:00,264.24
C,1.0,2016-07-30 16:20:00,2016-07-30 16:40:00,201.31
C,1.0,2016-07-31 16:20:00,2016-07-31 16:40:00,116.77
C,1.0,2016-08-01 16:20:00,2016-08-01 16:40:00,123.6
C,1.0,2016-08-02 16:20:00,2016-08-02 16:40:00,103.74
C,1.0,2016-08-03 16:20:00,2016-08-03 16:40:00,180.45
C,1.0,2016-08-04 16:20:00,2016-08-04 16:40:00,129.59
C,1.0,2016-08-05 16:20:00,2016-08-05 16:40:00,219.44
C,1.0,2016-08-06 16:20:00,2016-08-06 16:40:00,176.87
C,1.0,2016-08-07 16:20:00,2016-08-07 16:40:00,233.64
C,1.0,2016-08-08 16:20:00,2016-08-08 16:40:00,
C,1.0,2016-08-09 16:20:00,2016-08-09 16:40:00,189.6
C,1.0,2016-08-10 16:20:00,2016-08-10 16:40:00,
C,1.0,2016-08-11 16:20:00,2016-08-11 16:40:00,223.27
C,1.0,2016-08-12 16:20:00,2016-08-12 16:40:00,177.4
C,1.0,2016-08-13 16:20:00,2016-08-13 16:40:00,
C,1.0,2016-08-14 16:20:00,2016-08-14 16:40:00,
C,1.0,2016-08-15 16:20:00,2016-08-15 16:40:00,146.54
C,1.0,2016-08-16 16:20:00,2016-08-16 16:40:00,
C,1.0,2016-08-17 16:20:00,2016-08-17 16:40:00,
C,1.0,2016-08-18 16:20:00,2016-08-18 16:40:00,
C,1.0,2016-08-19 16:20:00,2016-08-19 16:40:00,171.24
C,1.0,2016-08-20 16:20:00,2016-08-20 16:40:00,109.39
C,1.0,2016-08-21 16:20:00,2016-08-21 16:40:00,
C,1.0,2016-08-22 16:20:00,2016-08-22 16:40:00,
C,1.0,2016-08-23 16:20:00,2016-08-23 16:40:00,
C,1.0,2016-08-24 16:20:00,2016-08-24 16:40:00,
C,1.0,2016-08-25 16:20:00,2016-08-25 16:40:00,
C,1.0,2016-08-26 16:20:00,2016-08-26 16:40:00,
C,1.0,2016-08-27 16:20:00,2016-08-27 16:40:00,
C,1.0,2016-08-28 16:20:00,2016-08-28 16:40:00,
C,1.0,2016-08-29 16:20:00,2016-08-29 16:40:00,
C,1.0,2016-08-30 16:20:00,2016-08-30 16:40:00,
C,1.0,2016-08-31 16:20:00,2016-08-31 16:40:00,
C,1.0,2016-09-01 16:20:00,2016-09-01 16:40:00,230.52
C,1.0,2016-09-02 16:20:00,2016-09-02 16:40:00,219.27
C,1.0,2016-09-03 16:20:00,2016-09-03 16:40:00,
C,1.0,2016-09-04 16:20:00,2016-09-04 16:40:00,
C,1.0,2016-09-05 16:20:00,2016-09-05 16:40:00,
C,1.0,2016-09-06 16:20:00,2016-09-06 16:40:00,183.98
C,1.0,2016-09-07 16:20:00,2016-09-07 16:40:00,155.41
C,1.0,2016-09-08 16:20:00,2016-09-08 16:40:00,159.57
C,1.0,2016-09-09 16:20:00,2016-09-09 16:40:00,173.94
C,1.0,2016-09-10 16:20:00,2016-09-10 16:40:00,280.17
C,1.0,2016-09-11 16:20:00,2016-09-11 16:40:00,228.06
C,1.0,2016-09-12 16:20:00,2016-09-12 16:40:00,151.39
C,1.0,2016-09-13 16:20:00,2016-09-13 16:40:00,
C,1.0,2016-09-14 16:20:00,2016-09-14 16:40:00,176.18
C,1.0,2016-09-15 16:20:00,2016-09-15 16:40:00,
C,1.0,2016-09-16 16:20:00,2016-09-16 16:40:00,249.38
C,1.0,2016-09-17 16:20:00,2016-09-17 16:40:00,216.92
C,1.0,2016-09-18 16:20:00,2016-09-18 16:40:00,197.71
C,1.0,2016-09-19 16:20:00,2016-09-19 16:40:00,173.2
C,1.0,2016-09-20 16:20:00,2016-09-20 16:40:00,152.69
C,1.0,2016-09-21 16:20:00,2016-09-21 16:40:00,184.23
C,1.0,2016-09-22 16:20:00,2016-09-22 16:40:00,191.02
C,1.0,2016-09-23 16:20:00,2016-09-23 16:40:00,159.95
C,1.0,2016-09-24 16:20:00,2016-09-24 16:40:00,199.08
C,1.0,2016-09-25 16:20:00,2016-09-25 16:40:00,222.53
C,1.0,2016-09-26 16:20:00,2016-09-26 16:40:00,162.98
C,1.0,2016-09-27 16:20:00,2016-09-27 16:40:00,199.04
C,1.0,2016-09-28 16:20:00,2016-09-28 16:40:00,137.62
C,1.0,2016-09-29 16:20:00,2016-09-29 16:40:00,151.42
C,1.0,2016-09-30 16:20:00,2016-09-30 16:40:00,385.26
C,1.0,2016-10-01 16:20:00,2016-10-01 16:40:00,212.27
C,1.0,2016-10-02 16:20:00,2016-10-02 16:40:00,149.55
C,1.0,2016-10-03 16:20:00,2016-10-03 16:40:00,198.24
C,1.0,2016-10-04 16:20:00,2016-10-04 16:40:00,190.17
C,1.0,2016-10-05 16:20:00,2016-10-05 16:40:00,162.06
C,1.0,2016-10-06 16:20:00,2016-10-06 16:40:00,172.09
C,1.0,2016-10-07 16:20:00,2016-10-07 16:40:00,298.65
C,1.0,2016-10-08 16:20:00,2016-10-08 16:40:00,191.47
C,1.0,2016-10-09 16:20:00,2016-10-09 16:40:00,172.9
C,1.0,2016-10-10 16:20:00,2016-10-10 16:40:00,147.53
C,1.0,2016-10-11 16:20:00,2016-10-11 16:40:00,166.71
C,1.0,2016-10-12 16:20:00,2016-10-12 16:40:00,165.17
C,1.0,2016-10-13 16:20:00,2016-10-13 16:40:00,190.26
C,1.0,2016-10-14 16:20:00,2016-10-14 16:40:00,171.72
C,1.0,2016-10-15 16:20:00,2016-10-15 16:40:00,211.72
C,1.0,2016-10-16 16:20:00,2016-10-16 16:40:00,308.91
C,1.0,2016-10-17 16:20:00,2016-10-17 16:40:00,150.44
C,1.0,2016-07-19 16:40:00,2016-07-19 17:00:00,150.56
C,1.0,2016-07-20 16:40:00,2016-07-20 17:00:00,124.97
C,1.0,2016-07-21 16:40:00,2016-07-21 17:00:00,116.16
C,1.0,2016-07-22 16:40:00,2016-07-22 17:00:00,
C,1.0,2016-07-23 16:40:00,2016-07-23 17:00:00,163.92
C,1.0,2016-07-24 16:40:00,2016-07-24 17:00:00,
C,1.0,2016-07-25 16:40:00,2016-07-25 17:00:00,158.64
C,1.0,2016-07-26 16:40:00,2016-07-26 17:00:00,
C,1.0,2016-07-27 16:40:00,2016-07-27 17:00:00,130.44
C,1.0,2016-07-28 16:40:00,2016-07-28 17:00:00,199.62
C,1.0,2016-07-29 16:40:00,2016-07-29 17:00:00,262.45
C,1.0,2016-07-30 16:40:00,2016-07-30 17:00:00,226.22
C,1.0,2016-07-31 16:40:00,2016-07-31 17:00:00,236.38
C,1.0,2016-08-01 16:40:00,2016-08-01 17:00:00,201.88
C,1.0,2016-08-02 16:40:00,2016-08-02 17:00:00,
C,1.0,2016-08-03 16:40:00,2016-08-03 17:00:00,178.58
C,1.0,2016-08-04 16:40:00,2016-08-04 17:00:00,
C,1.0,2016-08-05 16:40:00,2016-08-05 17:00:00,207.99
C,1.0,2016-08-06 16:40:00,2016-08-06 17:00:00,204.58
C,1.0,2016-08-07 16:40:00,2016-08-07 17:00:00,218.21
C,1.0,2016-08-08 16:40:00,2016-08-08 17:00:00,
C,1.0,2016-08-09 16:40:00,2016-08-09 17:00:00,162.86
C,1.0,2016-08-10 16:40:00,2016-08-10 17:00:00,
C,1.0,2016-08-11 16:40:00,2016-08-11 17:00:00,138.5
C,1.0,2016-08-12 16:40:00,2016-08-12 17:00:00,
C,1.0,2016-08-13 16:40:00,2016-08-13 17:00:00,142.26
C,1.0,2016-08-14 16:40:00,2016-08-14 17:00:00,
C,1.0,2016-08-15 16:40:00,2016-08-15 17:00:00,189.78
C,1.0,2016-08-16 16:40:00,2016-08-16 17:00:00,
C,1.0,2016-08-17 16:40:00,2016-08-17 17:00:00,
C,1.0,2016-08-18 16:40:00,2016-08-18 17:00:00,
C,1.0,2016-08-19 16:40:00,2016-08-19 17:00:00,
C,1.0,2016-08-20 16:40:00,2016-08-20 17:00:00,
C,1.0,2016-08-21 16:40:00,2016-08-21 17:00:00,
C,1.0,2016-08-22 16:40:00,2016-08-22 17:00:00,135.53
C,1.0,2016-08-23 16:40:00,2016-08-23 17:00:00,141.09
C,1.0,2016-08-24 16:40:00,2016-08-24 17:00:00,
C,1.0,2016-08-25 16:40:00,2016-08-25 17:00:00,
C,1.0,2016-08-26 16:40:00,2016-08-26 17:00:00,
C,1.0,2016-08-27 16:40:00,2016-08-27 17:00:00,
C,1.0,2016-08-28 16:40:00,2016-08-28 17:00:00,
C,1.0,2016-08-29 16:40:00,2016-08-29 17:00:00,
C,1.0,2016-08-30 16:40:00,2016-08-30 17:00:00,
C,1.0,2016-08-31 16:40:00,2016-08-31 17:00:00,
C,1.0,2016-09-01 16:40:00,2016-09-01 17:00:00,169.56
C,1.0,2016-09-02 16:40:00,2016-09-02 17:00:00,169.24
C,1.0,2016-09-03 16:40:00,2016-09-03 17:00:00,119.52
C,1.0,2016-09-04 16:40:00,2016-09-04 17:00:00,
C,1.0,2016-09-05 16:40:00,2016-09-05 17:00:00,139.42
C,1.0,2016-09-06 16:40:00,2016-09-06 17:00:00,171.4
C,1.0,2016-09-07 16:40:00,2016-09-07 17:00:00,
C,1.0,2016-09-08 16:40:00,2016-09-08 17:00:00,207.87
C,1.0,2016-09-09 16:40:00,2016-09-09 17:00:00,214.69
C,1.0,2016-09-10 16:40:00,2016-09-10 17:00:00,248.63
C,1.0,2016-09-11 16:40:00,2016-09-11 17:00:00,207.55
C,1.0,2016-09-12 16:40:00,2016-09-12 17:00:00,178.69
C,1.0,2016-09-13 16:40:00,2016-09-13 17:00:00,187.56
C,1.0,2016-09-14 16:40:00,2016-09-14 17:00:00,297.82
C,1.0,2016-09-15 16:40:00,2016-09-15 17:00:00,242.36
C,1.0,2016-09-16 16:40:00,2016-09-16 17:00:00,262.61
C,1.0,2016-09-17 16:40:00,2016-09-17 17:00:00,328.58
C,1.0,2016-09-18 16:40:00,2016-09-18 17:00:00,176.06
C,1.0,2016-09-19 16:40:00,2016-09-19 17:00:00,150.27
C,1.0,2016-09-20 16:40:00,2016-09-20 17:00:00,189.75
C,1.0,2016-09-21 16:40:00,2016-09-21 17:00:00,166.07
C,1.0,2016-09-22 16:40:00,2016-09-22 17:00:00,162.16
C,1.0,2016-09-23 16:40:00,2016-09-23 17:00:00,149.67
C,1.0,2016-09-24 16:40:00,2016-09-24 17:00:00,179.66
C,1.0,2016-09-25 16:40:00,2016-09-25 17:00:00,198.59
C,1.0,2016-09-26 16:40:00,2016-09-26 17:00:00,
C,1.0,2016-09-27 16:40:00,2016-09-27 17:00:00,294.21
C,1.0,2016-09-28 16:40:00,2016-09-28 17:00:00,126.19
C,1.0,2016-09-29 16:40:00,2016-09-29 17:00:00,
C,1.0,2016-09-30 16:40:00,2016-09-30 17:00:00,264.4
C,1.0,2016-10-01 16:40:00,2016-10-01 17:00:00,139.27
C,1.0,2016-10-02 16:40:00,2016-10-02 17:00:00,211.32
C,1.0,2016-10-03 16:40:00,2016-10-03 17:00:00,149.2
C,1.0,2016-10-04 16:40:00,2016-10-04 17:00:00,168.05
C,1.0,2016-10-05 16:40:00,2016-10-05 17:00:00,155.81
C,1.0,2016-10-06 16:40:00,2016-10-06 17:00:00,224.06
C,1.0,2016-10-07 16:40:00,2016-10-07 17:00:00,284.68
C,1.0,2016-10-08 16:40:00,2016-10-08 17:00:00,157.32
C,1.0,2016-10-09 16:40:00,2016-10-09 17:00:00,168.97
C,1.0,2016-10-10 16:40:00,2016-10-10 17:00:00,157.2
C,1.0,2016-10-11 16:40:00,2016-10-11 17:00:00,192.99
C,1.0,2016-10-12 16:40:00,2016-10-12 17:00:00,167.03
C,1.0,2016-10-13 16:40:00,2016-10-13 17:00:00,134.22
C,1.0,2016-10-14 16:40:00,2016-10-14 17:00:00,212.71
C,1.0,2016-10-15 16:40:00,2016-10-15 17:00:00,272.31
C,1.0,2016-10-16 16:40:00,2016-10-16 17:00:00,162.15
C,1.0,2016-10-17 16:40:00,2016-10-17 17:00:00,170.89
C,3.0,2016-07-29 06:00:00,2016-07-29 06:20:00,133.3
C,3.0,2016-07-30 06:00:00,2016-07-30 06:20:00,
C,3.0,2016-07-31 06:00:00,2016-07-31 06:20:00,
C,3.0,2016-08-01 06:00:00,2016-08-01 06:20:00,639.44
C,3.0,2016-08-02 06:00:00,2016-08-02 06:20:00,
C,3.0,2016-08-03 06:00:00,2016-08-03 06:20:00,
C,3.0,2016-08-04 06:00:00,2016-08-04 06:20:00,
C,3.0,2016-08-05 06:00:00,2016-08-05 06:20:00,152.54
C,3.0,2016-08-06 06:00:00,2016-08-06 06:20:00,
C,3.0,2016-08-07 06:00:00,2016-08-07 06:20:00,
C,3.0,2016-08-08 06:00:00,2016-08-08 06:20:00,
C,3.0,2016-08-09 06:00:00,2016-08-09 06:20:00,
C,3.0,2016-08-10 06:00:00,2016-08-10 06:20:00,
C,3.0,2016-08-11 06:00:00,2016-08-11 06:20:00,
C,3.0,2016-08-12 06:00:00,2016-08-12 06:20:00,
C,3.0,2016-08-13 06:00:00,2016-08-13 06:20:00,
C,3.0,2016-08-14 06:00:00,2016-08-14 06:20:00,
C,3.0,2016-08-15 06:00:00,2016-08-15 06:20:00,
C,3.0,2016-08-16 06:00:00,2016-08-16 06:20:00,
C,3.0,2016-08-17 06:00:00,2016-08-17 06:20:00,
C,3.0,2016-08-18 06:00:00,2016-08-18 06:20:00,353.18
C,3.0,2016-08-19 06:00:00,2016-08-19 06:20:00,116.23
C,3.0,2016-08-20 06:00:00,2016-08-20 06:20:00,
C,3.0,2016-08-21 06:00:00,2016-08-21 06:20:00,
C,3.0,2016-08-22 06:00:00,2016-08-22 06:20:00,
C,3.0,2016-08-23 06:00:00,2016-08-23 06:20:00,
C,3.0,2016-08-24 06:00:00,2016-08-24 06:20:00,
C,3.0,2016-08-25 06:00:00,2016-08-25 06:20:00,
C,3.0,2016-08-26 06:00:00,2016-08-26 06:20:00,
C,3.0,2016-08-27 06:00:00,2016-08-27 06:20:00,145.41
C,3.0,2016-08-28 06:00:00,2016-08-28 06:20:00,
C,3.0,2016-08-29 06:00:00,2016-08-29 06:20:00,
C,3.0,2016-08-30 06:00:00,2016-08-30 06:20:00,
C,3.0,2016-08-31 06:00:00,2016-08-31 06:20:00,
C,3.0,2016-09-01 06:00:00,2016-09-01 06:20:00,
C,3.0,2016-09-02 06:00:00,2016-09-02 06:20:00,
C,3.0,2016-09-03 06:00:00,2016-09-03 06:20:00,
C,3.0,2016-09-04 06:00:00,2016-09-04 06:20:00,
C,3.0,2016-09-05 06:00:00,2016-09-05 06:20:00,
C,3.0,2016-09-06 06:00:00,2016-09-06 06:20:00,
C,3.0,2016-09-07 06:00:00,2016-09-07 06:20:00,
C,3.0,2016-09-08 06:00:00,2016-09-08 06:20:00,
C,3.0,2016-09-09 06:00:00,2016-09-09 06:20:00,
C,3.0,2016-09-10 06:00:00,2016-09-10 06:20:00,159.61
C,3.0,2016-09-11 06:00:00,2016-09-11 06:20:00,
C,3.0,2016-09-12 06:00:00,2016-09-12 06:20:00,
C,3.0,2016-09-13 06:00:00,2016-09-13 06:20:00,
C,3.0,2016-09-14 06:00:00,2016-09-14 06:20:00,
C,3.0,2016-09-15 06:00:00,2016-09-15 06:20:00,
C,3.0,2016-09-16 06:00:00,2016-09-16 06:20:00,
C,3.0,2016-09-17 06:00:00,2016-09-17 06:20:00,
C,3.0,2016-09-18 06:00:00,2016-09-18 06:20:00,304.56
C,3.0,2016-09-19 06:00:00,2016-09-19 06:20:00,198.48
C,3.0,2016-09-20 06:00:00,2016-09-20 06:20:00,
C,3.0,2016-09-21 06:00:00,2016-09-21 06:20:00,
C,3.0,2016-09-22 06:00:00,2016-09-22 06:20:00,192.52
C,3.0,2016-09-23 06:00:00,2016-09-23 06:20:00,314.37
C,3.0,2016-09-24 06:00:00,2016-09-24 06:20:00,201.83
C,3.0,2016-09-25 06:00:00,2016-09-25 06:20:00,118.56
C,3.0,2016-09-26 06:00:00,2016-09-26 06:20:00,
C,3.0,2016-09-27 06:00:00,2016-09-27 06:20:00,
C,3.0,2016-09-28 06:00:00,2016-09-28 06:20:00,195.95
C,3.0,2016-09-29 06:00:00,2016-09-29 06:20:00,
C,3.0,2016-09-30 06:00:00,2016-09-30 06:20:00,154.6
C,3.0,2016-10-01 06:00:00,2016-10-01 06:20:00,134.44
C,3.0,2016-10-02 06:00:00,2016-10-02 06:20:00,114.84
C,3.0,2016-10-03 06:00:00,2016-10-03 06:20:00,
C,3.0,2016-10-04 06:00:00,2016-10-04 06:20:00,
C,3.0,2016-10-05 06:00:00,2016-10-05 06:20:00,268.04
C,3.0,2016-07-19 06:20:00,2016-07-19 06:40:00,161.74
C,3.0,2016-07-20 06:20:00,2016-07-20 06:40:00,
C,3.0,2016-07-21 06:20:00,2016-07-21 06:40:00,181.13
C,3.0,2016-07-22 06:20:00,2016-07-22 06:40:00,
C,3.0,2016-07-23 06:20:00,2016-07-23 06:40:00,207.73
C,3.0,2016-07-24 06:20:00,2016-07-24 06:40:00,
C,3.0,2016-07-25 06:20:00,2016-07-25 06:40:00,
C,3.0,2016-07-26 06:20:00,2016-07-26 06:40:00,
C,3.0,2016-07-27 06:20:00,2016-07-27 06:40:00,
C,3.0,2016-07-28 06:20:00,2016-07-28 06:40:00,
C,3.0,2016-07-29 06:20:00,2016-07-29 06:40:00,
C,3.0,2016-07-30 06:20:00,2016-07-30 06:40:00,
C,3.0,2016-07-31 06:20:00,2016-07-31 06:40:00,
C,3.0,2016-08-01 06:20:00,2016-08-01 06:40:00,194.88
C,3.0,2016-08-02 06:20:00,2016-08-02 06:40:00,
C,3.0,2016-08-03 06:20:00,2016-08-03 06:40:00,
C,3.0,2016-08-04 06:20:00,2016-08-04 06:40:00,
C,3.0,2016-08-05 06:20:00,2016-08-05 06:40:00,
C,3.0,2016-08-06 06:20:00,2016-08-06 06:40:00,
C,3.0,2016-08-07 06:20:00,2016-08-07 06:40:00,
C,3.0,2016-08-08 06:20:00,2016-08-08 06:40:00,
C,3.0,2016-08-09 06:20:00,2016-08-09 06:40:00,
C,3.0,2016-08-10 06:20:00,2016-08-10 06:40:00,
C,3.0,2016-08-11 06:20:00,2016-08-11 06:40:00,
C,3.0,2016-08-12 06:20:00,2016-08-12 06:40:00,
C,3.0,2016-08-13 06:20:00,2016-08-13 06:40:00,
C,3.0,2016-08-14 06:20:00,2016-08-14 06:40:00,155.34
C,3.0,2016-08-15 06:20:00,2016-08-15 06:40:00,551.68
C,3.0,2016-08-16 06:20:00,2016-08-16 06:40:00,182.74
C,3.0,2016-08-17 06:20:00,2016-08-17 06:40:00,
C,3.0,2016-08-18 06:20:00,2016-08-18 06:40:00,
C,3.0,2016-08-19 06:20:00,2016-08-19 06:40:00,
C,3.0,2016-08-20 06:20:00,2016-08-20 06:40:00,
C,3.0,2016-08-21 06:20:00,2016-08-21 06:40:00,
C,3.0,2016-08-22 06:20:00,2016-08-22 06:40:00,
C,3.0,2016-08-23 06:20:00,2016-08-23 06:40:00,
