intersection_id,tollgate_id,time_window_start,time_window_end,travel_time,vehicle_id,cost,extracost
A,3,2016-10-23 15:20:00,2016-10-23 15:40:00,112.06,1016151,111.57,0.4900000000000091
C,1,2016-10-23 15:20:00,2016-10-23 15:40:00,264.56,1035997,263.36,1.1999999999999886
A,2,2016-10-23 15:20:00,2016-10-23 15:40:00,43.96,1008838,43.96,0.0
C,1,2016-10-23 15:20:00,2016-10-23 15:40:00,241.69,1000232,240.41000000000003,1.2799999999999727
A,3,2016-10-23 15:20:00,2016-10-23 15:40:00,134.34,1003915,134.0,0.3400000000000034
B,1,2016-10-23 15:20:00,2016-10-23 15:40:00,114.92,1012990,114.55999999999999,0.36000000000001364
C,3,2016-10-23 15:20:00,2016-10-23 15:40:00,155.15,1025486,152.98,2.170000000000016
C,1,2016-10-23 15:20:00,2016-10-23 15:40:00,162.47,1028856,161.73999999999998,0.7300000000000182
A,2,2016-10-23 15:20:00,2016-10-23 15:40:00,44.29,1004074,44.2,0.0899999999999963
C,1,2016-10-23 15:20:00,2016-10-23 15:40:00,241.09,1002003,239.65000000000003,1.4399999999999693
A,3,2016-10-23 15:20:00,2016-10-23 15:40:00,164.81,1000464,164.5,0.3100000000000023
B,3,2016-10-23 15:20:00,2016-10-23 15:40:00,67.5,1037081,65.47,2.030000000000001
A,2,2016-10-23 15:20:00,2016-10-23 15:40:00,97.31,1012694,96.94,0.37000000000000455
A,3,2016-10-23 15:20:00,2016-10-23 15:40:00,282.02,1029269,281.65999999999997,0.36000000000001364
B,3,2016-10-23 15:20:00,2016-10-23 15:40:00,160.79,1037632,158.67000000000002,2.119999999999976
B,1,2016-10-23 15:20:00,2016-10-23 15:40:00,119.82,1044001,119.28,0.539999999999992
B,3,2016-10-23 15:20:00,2016-10-23 15:40:00,139.57,1002080,137.88,1.6899999999999977
A,3,2016-10-23 15:20:00,2016-10-23 15:40:00,162.19,1025520,162.18,0.009999999999990905
A,3,2016-10-23 15:20:00,2016-10-23 15:40:00,167.4,1026344,167.49,-0.09000000000000341
C,1,2016-10-23 15:20:00,2016-10-23 15:40:00,248.61,1010784,247.36,1.25
C,3,2016-10-23 15:20:00,2016-10-23 15:40:00,159.67000000000004,1009612,158.28000000000003,1.3900000000000148
A,2,2016-10-23 15:20:00,2016-10-23 15:40:00,77.78999999999998,1010785,78.26,-0.4700000000000273
B,1,2016-10-23 15:20:00,2016-10-23 15:40:00,102.58,1012332,102.20999999999998,0.37000000000001876
A,2,2016-10-23 15:20:00,2016-10-23 15:40:00,89.59,1013684,88.80000000000001,0.789999999999992
A,2,2016-10-23 15:20:00,2016-10-23 15:40:00,87.28,1002267,87.82,-0.539999999999992
B,1,2016-10-23 15:20:00,2016-10-23 15:40:00,138.34,1049772,137.07,1.2700000000000102
B,1,2016-10-23 15:20:00,2016-10-23 15:40:00,97.54,1042741,96.94999999999999,0.5900000000000176
A,2,2016-10-23 15:20:00,2016-10-23 15:40:00,107.13,1035965,107.32,-0.18999999999999773
B,3,2016-10-23 15:20:00,2016-10-23 15:40:00,84.85,1001916,82.85,2.0
B,3,2016-10-23 15:20:00,2016-10-23 15:40:00,78.65,1017279,76.49000000000001,2.1599999999999966
A,3,2016-10-23 15:20:00,2016-10-23 15:40:00,189.24,1036737,188.94,0.30000000000001137
C,1,2016-10-23 15:20:00,2016-10-23 15:40:00,173.43,1012807,172.73000000000002,0.6999999999999886
B,1,2016-10-23 15:20:00,2016-10-23 15:40:00,123.74,1030484,122.78,0.9599999999999937
A,2,2016-10-23 15:20:00,2016-10-23 15:40:00,63.76,1047605,63.64999999999999,0.11000000000000654
A,2,2016-10-23 15:20:00,2016-10-23 15:40:00,47.79,1005927,47.67,0.11999999999999744
A,2,2016-10-23 15:20:00,2016-10-23 15:40:00,59.85,1044890,59.63,0.21999999999999886
A,2,2016-10-23 15:20:00,2016-10-23 15:40:00,106.11,1020717,105.98,0.12999999999999545
A,2,2016-10-23 15:20:00,2016-10-23 15:40:00,120.66,1012725,120.31,0.3499999999999943
A,2,2016-10-23 15:20:00,2016-10-23 15:40:00,90.93,1050949,90.95,-0.01999999999999602
C,1,2016-10-23 15:20:00,2016-10-23 15:40:00,160.63,1035443,159.84,0.789999999999992
C,1,2016-10-23 15:20:00,2016-10-23 15:40:00,157.28,1012696,158.0,-0.7199999999999989
A,3,2016-10-23 15:20:00,2016-10-23 15:40:00,217.91,1050098,218.32,-0.4099999999999966
A,2,2016-10-23 15:20:00,2016-10-23 15:40:00,74.99,1049809,75.05999999999999,-0.06999999999999318
A,3,2016-10-23 15:20:00,2016-10-23 15:40:00,227.52,1026444,227.23000000000002,0.28999999999999204
C,3,2016-10-23 15:20:00,2016-10-23 15:40:00,141.03,1038443,139.74,1.289999999999992
C,3,2016-10-23 15:40:00,2016-10-23 16:00:00,216.3,1005764,215.15000000000003,1.1499999999999773
A,3,2016-10-23 15:40:00,2016-10-23 16:00:00,121.92,1000687,122.47,-0.5499999999999972
A,2,2016-10-23 15:40:00,2016-10-23 16:00:00,133.9,1045656,133.49,0.4099999999999966
B,3,2016-10-23 15:40:00,2016-10-23 16:00:00,141.2,1018659,140.43,0.7699999999999818
B,1,2016-10-23 15:40:00,2016-10-23 16:00:00,116.29,1038442,115.93,0.35999999999999943
A,2,2016-10-23 15:40:00,2016-10-23 16:00:00,143.45999999999995,1010250,144.07,-0.6100000000000421
A,3,2016-10-23 15:40:00,2016-10-23 16:00:00,208.52,1037582,209.08,-0.5600000000000023
B,3,2016-10-23 15:40:00,2016-10-23 16:00:00,115.62,1012729,112.22,3.4000000000000057
A,3,2016-10-23 15:40:00,2016-10-23 16:00:00,168.43,1025278,168.79,-0.3599999999999852
A,3,2016-10-23 15:40:00,2016-10-23 16:00:00,270.25,1024742,270.61,-0.36000000000001364
A,3,2016-10-23 15:40:00,2016-10-23 16:00:00,270.79,1043696,271.31,-0.5199999999999818
B,3,2016-10-23 15:40:00,2016-10-23 16:00:00,140.11,1011025,138.81,1.3000000000000114
A,3,2016-10-23 15:40:00,2016-10-23 16:00:00,366.79,1012727,366.05,0.7400000000000091
B,1,2016-10-23 15:40:00,2016-10-23 16:00:00,118.02,1030128,118.46999999999998,-0.44999999999998863
A,3,2016-10-23 15:40:00,2016-10-23 16:00:00,234.3,1048477,234.26999999999998,0.03000000000002956
A,2,2016-10-23 15:40:00,2016-10-23 16:00:00,123.77,1025487,123.50999999999999,0.2600000000000051
A,2,2016-10-23 15:40:00,2016-10-23 16:00:00,131.76,1005367,131.53,0.22999999999998977
A,3,2016-10-23 15:40:00,2016-10-23 16:00:00,213.49,1002665,213.02,0.46999999999999886
B,3,2016-10-23 15:40:00,2016-10-23 16:00:00,128.66,1039012,123.5,5.159999999999997
A,2,2016-10-23 15:40:00,2016-10-23 16:00:00,161.5,1041195,160.84,0.6599999999999966
B,1,2016-10-23 15:40:00,2016-10-23 16:00:00,93.53,1018704,93.07000000000001,0.45999999999999375
B,3,2016-10-23 15:40:00,2016-10-23 16:00:00,187.93,1024316,185.84,2.0900000000000034
A,3,2016-10-23 15:40:00,2016-10-23 16:00:00,270.05,1028374,270.11,-0.060000000000002274
A,3,2016-10-23 15:40:00,2016-10-23 16:00:00,262.21,1010786,262.53999999999996,-0.3299999999999841
A,3,2016-10-23 15:40:00,2016-10-23 16:00:00,220.49,1029036,220.32000000000002,0.1699999999999875
A,3,2016-10-23 15:40:00,2016-10-23 16:00:00,169.22,1028685,169.56,-0.3400000000000034
B,3,2016-10-23 15:40:00,2016-10-23 16:00:00,40.03,1036226,38.2,1.8299999999999983
B,1,2016-10-23 15:40:00,2016-10-23 16:00:00,196.41,1019356,195.8,0.6099999999999852
B,1,2016-10-23 15:40:00,2016-10-23 16:00:00,128.45,1032201,127.98000000000002,0.46999999999997044
A,2,2016-10-23 15:40:00,2016-10-23 16:00:00,70.94,1045655,71.72,-0.7800000000000011
B,1,2016-10-23 15:40:00,2016-10-23 16:00:00,79.22,1030568,78.46000000000001,0.7599999999999909
A,2,2016-10-23 15:40:00,2016-10-23 16:00:00,48.88,1008784,48.489999999999995,0.3900000000000077
B,3,2016-10-23 15:40:00,2016-10-23 16:00:00,75.23,1026875,73.63999999999999,1.5900000000000176
A,2,2016-10-23 15:40:00,2016-10-23 16:00:00,45.19,1018971,44.50999999999999,0.6800000000000068
B,1,2016-10-23 15:40:00,2016-10-23 16:00:00,151.51,1042770,150.34999999999997,1.160000000000025
A,2,2016-10-23 15:40:00,2016-10-23 16:00:00,63.3,1045338,63.36,-0.060000000000002274
A,3,2016-10-23 15:40:00,2016-10-23 16:00:00,165.14,1000601,164.73000000000002,0.40999999999996817
C,3,2016-10-23 15:40:00,2016-10-23 16:00:00,207.14,1041440,204.39999999999998,2.740000000000009
A,2,2016-10-23 15:40:00,2016-10-23 16:00:00,58.02,1002846,57.81,0.21000000000000085
A,3,2016-10-23 15:40:00,2016-10-23 16:00:00,186.97,1050588,138.74,48.22999999999999
C,1,2016-10-23 15:40:00,2016-10-23 16:00:00,221.54,1016214,220.47999999999996,1.0600000000000307
C,1,2016-10-23 15:40:00,2016-10-23 16:00:00,117.26,1032253,116.36,0.9000000000000057
C,3,2016-10-23 15:40:00,2016-10-23 16:00:00,141.27,1041499,136.46,4.810000000000002
B,3,2016-10-23 15:40:00,2016-10-23 16:00:00,76.06,1004072,73.22,2.8400000000000034
C,1,2016-10-23 15:40:00,2016-10-23 16:00:00,246.43,1024498,246.63000000000002,-0.20000000000001705
A,2,2016-10-23 15:40:00,2016-10-23 16:00:00,74.18,1037610,79.12,-4.939999999999998
A,3,2016-10-23 15:40:00,2016-10-23 16:00:00,127.35,1032251,126.93,0.4199999999999875
A,2,2016-10-23 15:40:00,2016-10-23 16:00:00,55.16,1044891,54.92,0.23999999999999488
A,3,2016-10-23 15:40:00,2016-10-23 16:00:00,161.91,1041441,161.35,0.5600000000000023
B,1,2016-10-23 15:40:00,2016-10-23 16:00:00,63.76,1037752,63.24999999999999,0.5100000000000051
C,3,2016-10-23 15:40:00,2016-10-23 16:00:00,125.25,1019341,124.02,1.230000000000004
A,3,2016-10-23 15:40:00,2016-10-23 16:00:00,161.53,1003937,161.58,-0.05000000000001137
B,3,2016-10-23 15:40:00,2016-10-23 16:00:00,52.55,1012646,51.75,0.7999999999999972
A,3,2016-10-23 16:00:00,2016-10-23 16:20:00,69.83,1048973,69.47999999999999,0.3500000000000085
A,3,2016-10-23 16:00:00,2016-10-23 16:20:00,129.81,1035966,130.14,-0.3299999999999841
A,2,2016-10-23 16:00:00,2016-10-23 16:20:00,116.19,1000149,116.71,-0.519999999999996
A,2,2016-10-23 16:00:00,2016-10-23 16:20:00,121.66,1026308,121.07,0.5900000000000034
A,3,2016-10-23 16:00:00,2016-10-23 16:20:00,171.04,1008414,170.84,0.19999999999998863
B,3,2016-10-23 16:00:00,2016-10-23 16:20:00,166.28,1022032,164.68,1.5999999999999943
B,3,2016-10-23 16:00:00,2016-10-23 16:20:00,122.87,1001203,119.97,2.9000000000000057
A,3,2016-10-23 16:00:00,2016-10-23 16:20:00,199.0,1017598,198.78,0.21999999999999886
C,1,2016-10-23 16:00:00,2016-10-23 16:20:00,195.45,1010131,194.07999999999998,1.3700000000000045
C,1,2016-10-23 16:00:00,2016-10-23 16:20:00,158.81,1037429,158.87,-0.060000000000002274
A,2,2016-10-23 16:00:00,2016-10-23 16:20:00,50.02,1004347,49.67,0.3500000000000014
C,3,2016-10-23 16:00:00,2016-10-23 16:20:00,211.7,1042497,210.45999999999998,1.240000000000009
B,3,2016-10-23 16:00:00,2016-10-23 16:20:00,128.26,1024963,125.85000000000001,2.4099999999999824
C,3,2016-10-23 16:00:00,2016-10-23 16:20:00,298.8,1009981,297.03,1.7700000000000387
C,3,2016-10-23 16:00:00,2016-10-23 16:20:00,272.32,1015604,261.03999999999996,11.28000000000003
B,1,2016-10-23 16:00:00,2016-10-23 16:20:00,84.75,1020083,84.49,0.2600000000000051
B,1,2016-10-23 16:00:00,2016-10-23 16:20:00,99.69,1018095,98.88,0.8100000000000023
C,1,2016-10-23 16:00:00,2016-10-23 16:20:00,174.42000000000004,1011708,174.2,0.2200000000000557
A,2,2016-10-23 16:00:00,2016-10-23 16:20:00,112.48,1025485,111.81000000000002,0.6699999999999875
A,2,2016-10-23 16:00:00,2016-10-23 16:20:00,45.44,1019254,45.330000000000005,0.10999999999999233
A,2,2016-10-23 16:00:00,2016-10-23 16:20:00,40.71,1041192,41.54,-0.8299999999999983
A,2,2016-10-23 16:00:00,2016-10-23 16:20:00,41.95,1001597,41.42,0.5300000000000011
B,3,2016-10-23 16:00:00,2016-10-23 16:20:00,109.26,1049853,107.15,2.1099999999999994
B,1,2016-10-23 16:00:00,2016-10-23 16:20:00,92.52,1044417,92.11999999999999,0.4000000000000057
B,3,2016-10-23 16:00:00,2016-10-23 16:20:00,166.15,1002749,164.25,1.9000000000000057
A,2,2016-10-23 16:00:00,2016-10-23 16:20:00,43.36,1023842,43.0,0.35999999999999943
A,2,2016-10-23 16:00:00,2016-10-23 16:20:00,55.94,1024377,56.42,-0.480000000000004
A,2,2016-10-23 16:00:00,2016-10-23 16:20:00,66.56,1016354,66.71000000000001,-0.15000000000000568
A,3,2016-10-23 16:00:00,2016-10-23 16:20:00,132.12,1016944,131.62,0.5
B,3,2016-10-23 16:00:00,2016-10-23 16:20:00,50.13,1010629,49.28,0.8500000000000014
B,3,2016-10-23 16:00:00,2016-10-23 16:20:00,45.15,1010308,44.33,0.8200000000000003
B,3,2016-10-23 16:00:00,2016-10-23 16:20:00,132.63,1001547,125.62,7.009999999999991
B,1,2016-10-23 16:00:00,2016-10-23 16:20:00,138.25,1044498,137.86,0.38999999999998636
A,2,2016-10-23 16:00:00,2016-10-23 16:20:00,70.03999999999999,1032254,69.72999999999999,0.3100000000000023
C,3,2016-10-23 16:00:00,2016-10-23 16:20:00,114.35,1038584,112.97,1.3799999999999955
B,1,2016-10-23 16:00:00,2016-10-23 16:20:00,143.14,1010576,141.98000000000002,1.1599999999999682
A,2,2016-10-23 16:00:00,2016-10-23 16:20:00,79.28,1014027,79.86,-0.5799999999999983
A,2,2016-10-23 16:00:00,2016-10-23 16:20:00,83.41,1029786,83.81,-0.4000000000000057
A,3,2016-10-23 16:00:00,2016-10-23 16:20:00,132.77,1044819,132.64,0.13000000000002387
A,3,2016-10-23 16:00:00,2016-10-23 16:20:00,119.74,1004174,119.17999999999999,0.5600000000000023
B,1,2016-10-23 16:00:00,2016-10-23 16:20:00,118.76,1008311,118.46000000000001,0.29999999999999716
B,3,2016-10-23 16:00:00,2016-10-23 16:20:00,59.34,1041816,57.129999999999995,2.210000000000008
B,3,2016-10-23 16:00:00,2016-10-23 16:20:00,51.43,1008582,49.209999999999994,2.220000000000006
C,3,2016-10-23 16:20:00,2016-10-23 16:40:00,213.36,1025077,211.3,2.0600000000000023
C,3,2016-10-23 16:20:00,2016-10-23 16:40:00,216.25,1030239,214.29,1.960000000000008
A,2,2016-10-23 16:20:00,2016-10-23 16:40:00,37.94,1001086,37.81,0.12999999999999545
C,1,2016-10-23 16:20:00,2016-10-23 16:40:00,203.47,1049705,202.59,0.8799999999999955
A,2,2016-10-23 16:20:00,2016-10-23 16:40:00,100.86,1011394,100.44999999999999,0.4100000000000108
B,3,2016-10-23 16:20:00,2016-10-23 16:40:00,155.87,1030016,153.12,2.75
A,3,2016-10-23 16:20:00,2016-10-23 16:40:00,106.13,1009838,106.31,-0.18000000000000682
B,1,2016-10-23 16:20:00,2016-10-23 16:40:00,173.27,1039262,172.76000000000002,0.5099999999999909
B,3,2016-10-23 16:20:00,2016-10-23 16:40:00,147.04,1044227,144.33,2.7099999999999795
A,3,2016-10-23 16:20:00,2016-10-23 16:40:00,130.72,1020716,130.51999999999998,0.20000000000001705
A,2,2016-10-23 16:20:00,2016-10-23 16:40:00,107.0,1044905,106.49000000000001,0.5099999999999909
A,2,2016-10-23 16:20:00,2016-10-23 16:40:00,94.61,1002681,93.94,0.6700000000000017
A,2,2016-10-23 16:20:00,2016-10-23 16:40:00,116.04,1027041,121.19,-5.1499999999999915
A,2,2016-10-23 16:20:00,2016-10-23 16:40:00,94.51,1018789,94.67,-0.1599999999999966
A,3,2016-10-23 16:20:00,2016-10-23 16:40:00,71.33,1003938,71.05000000000001,0.2799999999999869
A,2,2016-10-23 16:20:00,2016-10-23 16:40:00,40.99,1016197,40.64,0.3500000000000014
C,1,2016-10-23 16:20:00,2016-10-23 16:40:00,155.87,1030172,155.92000000000002,-0.05000000000001137
A,2,2016-10-23 16:20:00,2016-10-23 16:40:00,62.49,1024705,61.95,0.5399999999999991
A,3,2016-10-23 16:20:00,2016-10-23 16:40:00,96.49,1044629,96.09,0.3999999999999915
A,2,2016-10-23 16:20:00,2016-10-23 16:40:00,145.13,1012721,145.85,-0.7199999999999989
A,2,2016-10-23 16:20:00,2016-10-23 16:40:00,38.56,1050589,38.650000000000006,-0.09000000000000341
A,3,2016-10-23 16:20:00,2016-10-23 16:40:00,94.25,1037650,95.22,-0.9699999999999989
A,2,2016-10-23 16:20:00,2016-10-23 16:40:00,39.79,1030893,39.489999999999995,0.30000000000000426
A,2,2016-10-23 16:20:00,2016-10-23 16:40:00,70.84,1023137,71.33000000000001,-0.4900000000000091
C,3,2016-10-23 16:20:00,2016-10-23 16:40:00,162.36,1025899,160.5,1.8600000000000136
B,3,2016-10-23 16:20:00,2016-10-23 16:40:00,145.35,1050634,140.01,5.340000000000003
A,2,2016-10-23 16:20:00,2016-10-23 16:40:00,55.18,1003152,54.89,0.28999999999999915
A,2,2016-10-23 16:20:00,2016-10-23 16:40:00,51.02,1000157,50.47,0.5500000000000043
C,1,2016-10-23 16:20:00,2016-10-23 16:40:00,204.71,1025519,203.85,0.8600000000000136
C,1,2016-10-23 16:20:00,2016-10-23 16:40:00,148.49,1029266,148.05,0.4399999999999977
C,1,2016-10-23 16:20:00,2016-10-23 16:40:00,269.85,1048918,269.28000000000003,0.5699999999999932
B,1,2016-10-23 16:20:00,2016-10-23 16:40:00,114.66,1037430,113.68,0.9799999999999898
A,2,2016-10-23 16:20:00,2016-10-23 16:40:00,72.94,1043355,72.19,0.75
A,3,2016-10-23 16:20:00,2016-10-23 16:40:00,69.2,1042149,69.55000000000001,-0.3500000000000085
C,3,2016-10-23 16:40:00,2016-10-23 17:00:00,123.11,1024156,122.27,0.8400000000000034
C,3,2016-10-23 16:40:00,2016-10-23 17:00:00,115.96,1051051,115.21000000000001,0.7499999999999858
C,1,2016-10-23 16:40:00,2016-10-23 17:00:00,240.15,1000876,238.97,1.1800000000000068
A,3,2016-10-23 16:40:00,2016-10-23 17:00:00,100.18,1022753,100.31,-0.12999999999999545
A,2,2016-10-23 16:40:00,2016-10-23 17:00:00,66.94,1001590,66.5,0.4399999999999977
A,3,2016-10-23 16:40:00,2016-10-23 17:00:00,100.47,1000298,101.33,-0.8599999999999994
A,2,2016-10-23 16:40:00,2016-10-23 17:00:00,83.74000000000002,1017597,83.1,0.640000000000029
A,3,2016-10-23 16:40:00,2016-10-23 17:00:00,89.06,1010796,89.04,0.01999999999999602
A,2,2016-10-23 16:40:00,2016-10-23 17:00:00,108.85,1009696,108.41,0.4399999999999977
A,2,2016-10-23 16:40:00,2016-10-23 17:00:00,129.26999999999998,1017609,129.42,-0.15000000000000568
A,3,2016-10-23 16:40:00,2016-10-23 17:00:00,134.29,1008374,133.95,0.3400000000000034
B,3,2016-10-23 16:40:00,2016-10-23 17:00:00,134.96,1003082,130.4,4.560000000000002
A,3,2016-10-23 16:40:00,2016-10-23 17:00:00,85.12,1039013,85.94000000000001,-0.8200000000000074
A,2,2016-10-23 16:40:00,2016-10-23 17:00:00,46.47,1031295,46.19,0.28000000000000114
B,3,2016-10-23 16:40:00,2016-10-23 17:00:00,90.56,1025518,89.62,0.9399999999999977
A,2,2016-10-23 16:40:00,2016-10-23 17:00:00,47.26000000000001,1039481,46.879999999999995,0.38000000000001677
B,3,2016-10-23 16:40:00,2016-10-23 17:00:00,136.91,1003132,136.06,0.8499999999999943
A,2,2016-10-23 16:40:00,2016-10-23 17:00:00,71.28,1039014,71.01,0.269999999999996
B,1,2016-10-23 16:40:00,2016-10-23 17:00:00,232.3,1039265,232.07,0.2300000000000182
C,3,2016-10-23 16:40:00,2016-10-23 17:00:00,102.97,1009697,101.76,1.2099999999999937
C,3,2016-10-23 16:40:00,2016-10-23 17:00:00,153.28,1032288,150.46,2.819999999999993
C,1,2016-10-23 16:40:00,2016-10-23 17:00:00,278.73,1037731,278.52,0.21000000000003638
A,2,2016-10-23 16:40:00,2016-10-23 17:00:00,53.43,1048109,53.07,0.35999999999999943
A,2,2016-10-23 16:40:00,2016-10-23 17:00:00,81.6,1024908,81.41,0.18999999999999773
A,3,2016-10-23 16:40:00,2016-10-23 17:00:00,98.09,1019800,97.71000000000001,0.37999999999999545
A,2,2016-10-23 16:40:00,2016-10-23 17:00:00,72.82,1004175,73.07000000000001,-0.2500000000000142
C,1,2016-10-23 16:40:00,2016-10-23 17:00:00,522.89,1001205,522.79,0.10000000000002274
B,3,2016-10-23 16:40:00,2016-10-23 17:00:00,105.45,1002712,104.73,0.7199999999999989
A,2,2016-10-23 16:40:00,2016-10-23 17:00:00,45.37000000000001,1049390,45.769999999999996,-0.39999999999998437
A,2,2016-10-23 16:40:00,2016-10-23 17:00:00,51.73,1001076,51.65,0.0799999999999983
B,3,2016-10-23 16:40:00,2016-10-23 17:00:00,64.86,1042994,63.29,1.5700000000000003
B,1,2016-10-23 16:40:00,2016-10-23 17:00:00,254.8,1038880,253.37,1.4300000000000068
B,3,2016-10-23 16:40:00,2016-10-23 17:00:00,74.12,1036717,72.27,1.8500000000000085
B,3,2016-10-23 16:40:00,2016-10-23 17:00:00,67.11,1043884,63.91,3.200000000000003
A,3,2016-10-23 16:40:00,2016-10-23 17:00:00,129.65,1001014,129.64000000000001,0.009999999999990905
A,3,2016-10-23 16:40:00,2016-10-23 17:00:00,123.83,1003450,124.11999999999999,-0.28999999999999204
A,2,2016-10-23 16:40:00,2016-10-23 17:00:00,56.3,1024314,56.41,-0.10999999999999943
C,3,2016-10-23 16:40:00,2016-10-23 17:00:00,109.39,1024157,108.73000000000002,0.6599999999999824
A,3,2016-10-23 16:40:00,2016-10-23 17:00:00,79.66,1017234,79.62,0.03999999999999204
C,1,2016-10-23 16:40:00,2016-10-23 17:00:00,368.01,1037795,366.64,1.3700000000000045
B,1,2016-10-23 16:40:00,2016-10-23 17:00:00,194.94,1035386,193.76,1.1800000000000068
A,3,2016-10-23 16:40:00,2016-10-23 17:00:00,106.92,1022808,107.56,-0.6400000000000006
A,3,2016-10-23 16:40:00,2016-10-23 17:00:00,67.94,1000456,67.36,0.5799999999999983
B,3,2016-10-23 16:40:00,2016-10-23 17:00:00,122.18,1050099,120.5,1.6800000000000068
B,3,2016-10-23 16:40:00,2016-10-23 17:00:00,115.82,1018658,112.56,3.259999999999991
A,3,2016-10-23 16:40:00,2016-10-23 17:00:00,133.28,1050423,133.57999999999998,-0.29999999999998295
A,2,2016-10-23 16:40:00,2016-10-23 17:00:00,86.87,1004608,86.77999999999999,0.09000000000001762
C,3,2016-10-23 16:40:00,2016-10-23 17:00:00,208.07,1050761,205.29000000000002,2.7799999999999727
A,3,2016-10-24 06:00:00,2016-10-24 06:20:00,97.93,1008998,98.49000000000001,-0.5600000000000023
B,1,2016-10-24 06:00:00,2016-10-24 06:20:00,93.0,1031762,92.64,0.35999999999999943
B,1,2016-10-24 06:00:00,2016-10-24 06:20:00,67.82,1004261,67.78,0.03999999999999204
A,2,2016-10-24 06:00:00,2016-10-24 06:20:00,47.99,1012183,48.07000000000001,-0.0800000000000054
A,2,2016-10-24 06:00:00,2016-10-24 06:20:00,36.9,1011661,37.04,-0.14000000000000057
A,3,2016-10-24 06:00:00,2016-10-24 06:20:00,117.0,1019416,117.64,-0.6400000000000006
C,1,2016-10-24 06:00:00,2016-10-24 06:20:00,170.44,1001614,118.02999999999999,52.41000000000001
A,3,2016-10-24 06:00:00,2016-10-24 06:20:00,92.25,1013554,92.35,-0.09999999999999432
A,2,2016-10-24 06:00:00,2016-10-24 06:20:00,52.03,1010933,52.05,-0.01999999999999602
B,1,2016-10-24 06:00:00,2016-10-24 06:20:00,65.78,1038560,64.91999999999999,0.8600000000000136
C,1,2016-10-24 06:00:00,2016-10-24 06:20:00,158.11,1022345,157.53,0.5800000000000125
C,1,2016-10-24 06:00:00,2016-10-24 06:20:00,151.27,1025297,151.03,0.2400000000000091
C,1,2016-10-24 06:00:00,2016-10-24 06:20:00,206.78,1003156,205.74,1.039999999999992
B,1,2016-10-24 06:00:00,2016-10-24 06:20:00,128.68,1000813,129.75,-1.0699999999999932
A,2,2016-10-24 06:00:00,2016-10-24 06:20:00,9.62,1008599,10.21,-0.5900000000000016
A,2,2016-10-24 06:00:00,2016-10-24 06:20:00,44.4,1050246,44.730000000000004,-0.3300000000000054
A,3,2016-10-24 06:00:00,2016-10-24 06:20:00,144.01,1032736,144.60000000000002,-0.5900000000000318
A,3,2016-10-24 06:00:00,2016-10-24 06:20:00,78.87,1037398,78.65,0.21999999999999886
A,2,2016-10-24 06:00:00,2016-10-24 06:20:00,56.19,1026898,55.64,0.5499999999999972
B,3,2016-10-24 06:00:00,2016-10-24 06:20:00,83.81,1005146,86.8,-2.989999999999995
A,2,2016-10-24 06:20:00,2016-10-24 06:40:00,38.44,1001088,38.93,-0.490000000000002
B,3,2016-10-24 06:20:00,2016-10-24 06:40:00,110.06,1005822,108.37,1.6899999999999977
A,2,2016-10-24 06:20:00,2016-10-24 06:40:00,31.64,1049701,30.840000000000003,0.7999999999999972
C,3,2016-10-24 06:20:00,2016-10-24 06:40:00,113.94,1004265,112.13,1.8100000000000023
A,2,2016-10-24 06:20:00,2016-10-24 06:40:00,38.52,1039104,37.99,0.5300000000000011
A,3,2016-10-24 06:20:00,2016-10-24 06:40:00,257.42,1003350,256.46999999999997,0.9500000000000455
B,3,2016-10-24 06:20:00,2016-10-24 06:40:00,104.63,1010782,102.71000000000001,1.9199999999999875
A,2,2016-10-24 06:20:00,2016-10-24 06:40:00,93.21,1018221,93.42,-0.21000000000000796
B,3,2016-10-24 06:20:00,2016-10-24 06:40:00,73.56,1009214,70.1,3.460000000000008
A,2,2016-10-24 06:20:00,2016-10-24 06:40:00,51.67,1019263,51.78,-0.10999999999999943
A,2,2016-10-24 06:20:00,2016-10-24 06:40:00,47.38,1038733,47.739999999999995,-0.3599999999999923
A,2,2016-10-24 06:20:00,2016-10-24 06:40:00,49.95,1026367,49.68,0.2700000000000031
A,3,2016-10-24 06:20:00,2016-10-24 06:40:00,162.9,1000650,163.56,-0.6599999999999966
A,2,2016-10-24 06:40:00,2016-10-24 07:00:00,34.22,1003932,34.15,0.07000000000000028
B,3,2016-10-24 06:40:00,2016-10-24 07:00:00,128.82,1038524,124.69,4.1299999999999955
B,3,2016-10-24 06:40:00,2016-10-24 07:00:00,105.17,1017360,101.61999999999999,3.5500000000000114
B,1,2016-10-24 06:40:00,2016-10-24 07:00:00,262.37,1004274,261.41999999999996,0.9500000000000455
A,2,2016-10-24 06:40:00,2016-10-24 07:00:00,48.16,1000373,48.19,-0.030000000000001137
A,2,2016-10-24 06:40:00,2016-10-24 07:00:00,42.51000000000001,1043123,42.74000000000001,-0.22999999999999687
A,3,2016-10-24 06:40:00,2016-10-24 07:00:00,142.5,1000657,141.75,0.75
C,3,2016-10-24 06:40:00,2016-10-24 07:00:00,207.33,1012267,204.38,2.950000000000017
B,1,2016-10-24 06:40:00,2016-10-24 07:00:00,109.76,1000121,108.91,0.8500000000000085
C,1,2016-10-24 06:40:00,2016-10-24 07:00:00,138.84,1044921,138.57999999999998,0.2600000000000193
